Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
224	45051.46095	6893.402407	32.94363636	38.34	0.001
225	75891.34381	4048.939199	37.96909091	32.6	0.001
226	44860.07294	6910.607426	33.04727273	38.46	0.001
227	76067.98669	4039.457581	38.05636364	32.6	0.001
228	44744.9976	6903.033365	33.02363636	38.5	0.001
229	75977.96976	4050.205807	38.14545455	32.6	0.001
230	44850.68324	6894.151296	33.02	38.66	0.001
231	75877.68975	4006.518803	38.20545455	32.8	0.001
232	44365.29566	6896.300799	33.13090909	38.72	0.001
233	75893.50022	3993.784827	38.26363636	32.94	0.001
234	44213.55401	6893.531334	33.26545455	38.76	0.001
235	75856.80152	4008.322064	38.34545455	33.04	0.001
236	44360.68763	6898.482044	33.37818182	38.82	0.001
237	75911.09762	3966.843854	38.44181818	33.16	0.001
238	43907.40364	6914.142793	33.52	39.04	0.001
239	76077.72946	3956.72356	38.51454545	33.22	0.001
240	43795.10318	6959.765497	33.55090909	38.96	0.001
241	76757.04396	4039.639325	38.59090909	33.1	0.001
242	44894.9724	7010.812054	33.43636364	39.1	0.001
243	77299.23907	4054.309974	38.63636364	33.28	0.001
244	45044.56712	7030.577831	33.53090909	39.24	0.001
245	77508.51277	4085.152412	38.74727273	33.14	0.001
246	45376.03163	7041.551672	33.49272727	39.24	0.001
247	77628.81626	4057.877371	38.84181818	33.4	0.001
248	45075.13851	7068.535774	33.70727273	39.34	0.001
249	77921.52718	4067.897385	38.96	33.48	0.001
250	45182.80375	7095.442952	33.74909091	39.36	0.001
251	78214.62122	4076.377286	38.99454545	33.62	0.001
252	45273.934	7110.874005	33.86545455	39.38	0.001
253	78384.88901	4076.045259	39.05818182	33.72	0.001
254	45269.81088	7137.99287	33.99090909	39.5	0.001
255	78683.69614	4113.234866	39.10545455	33.76	0.001
256	45677.32925	7138.579066	34.05818182	39.62	0.001
257	78687.4808	4101.315073	39.18	33.92	0.001
258	45535.78307	7170.694132	34.30545455	39.76	0.001
259	79045.4403	4066.414884	39.21272727	34.18	0.001
260	45173.75948	7208.456859	34.43818182	39.78	0.001
261	79463.19888	4075.77728	39.30363636	34.18	0.001
262	45284.73718	7200.453537	34.42181818	39.82	0.001
263	79384.43497	4108.953345	39.36	34.38	0.001
264	45642.46616	7166.189885	34.57636364	39.96	0.001
265	79009.49008	4089.881913	39.42545455	34.5	0.001
266	45423.92977	7233.623656	34.71636364	39.96	0.001
267	79748.72562	4048.890654	39.48545455	34.78	0.001
268	44992.28084	7247.607914	34.95090909	40.06	0.001
269	79910.58214	4086.796978	39.54727273	34.84	0.001
270	45406.48949	7229.668127	35.01272727	40.12	0.001
271	79726.99047	4071.854374	39.59090909	35	0.001
272	45246.8121	7246.665248	35.19636364	40.18	0.001
273	79916.11683	4091.743616	39.64	35.14	0.001
274	45458.59285	7253.37033	35.30545455	40.2	0.001
275	79986.37661	4051.807551	39.71818182	35.24	0.001
276	45024.08823	7262.346191	35.52545455	40.28	0.001
277	80090.68052	4048.50528	39.74909091	35.24	0.001
278	44990.87589	7274.270668	35.63636364	40.24	0.001
279	80221.19565	4064.965345	39.77636364	35.26	0.001
280	45161.33646	7281.556924	35.70363636	40.22	0.001
281	80298.54494	4028.090099	39.81454545	35.44	0.001
282	44762.22094	7297.867992	35.97090909	40.28	0.001
283	80481.21157	4075.727622	39.84545455	35.36	0.001
284	45281.20507	7260.464402	35.84363636	40.34	0.001
285	80054.63814	4031.672998	39.87636364	35.66	0.001
286	44779.42399	7270.556346	36.04363636	40.34	0.001
287	80171.74958	4018.000937	39.92545455	35.72	0.001
288	44634.17725	7319.959355	36.15090909	40.4	0.001
289	80709.1758	4012.78044	39.96181818	35.82	0.001
290	44583.32954	7312.648573	36.23818182	40.4	0.001
291	80639.00776	4049.888591	40.00909091	35.8	0.001
292	44991.84218	7332.127476	36.21090909	40.46	0.001
293	80861.75638	4031.875225	40.08	35.98	0.001
294	44802.42916	7369.735205	36.48909091	40.44	0.001
295	81276.20163	4047.337013	40.08909091	36.02	0.001
296	44976.74779	7394.392272	36.52	40.48	0.001
297	81546.87903	4107.852782	40.13090909	36.08	0.001
298	45640.56093	7355.945015	36.59818182	40.6	0.001
299	81110.96345	4082.103985	40.21818182	36.04	0.001
300	45344.02813	7412.134751	36.66545455	40.76	0.001
301	81731.36767	4074.882433	40.27818182	36.12	0.001
302	45283.48775	7400.104754	36.89090909	40.82	0.001
303	81620.57733	4108.749995	40.42727273	36.14	0.001
304	45661.90561	7425.557926	36.92181818	40.9	0.001
305	81913.23878	4112.626196	40.53636364	36.3	0.001
306	45722.14767	7456.546741	37.00545455	41.02	0.001
307	82265.48272	4150.854875	40.64181818	36.26	0.001
308	46149.37329	7430.690075	37.01272727	41.06	0.001
309	81990.82927	4167.938724	40.75636364	36.34	0.001
310	46337.41132	7513.613601	37.13090909	41.18	0.001
311	82902.75304	4140.458014	40.81090909	36.42	0.001
312	46063.38574	7504.699395	37.26363636	41.28	0.001
313	82823.87578	4193.197626	40.97090909	36.68	0.001
314	46643.69525	7490.525763	37.32181818	41.3	0.001
315	82646.62224	4184.126087	41.05636364	36.68	0.001
316	46524.37374	7548.715548	37.33818182	41.26	0.001
317	83294.04463	4214.841851	41.14909091	36.7	0.001
318	46871.04529	7596.925204	37.34727273	41.52	0.001
319	83832.96935	4210.594147	41.21090909	36.94	0.001
320	46851.03775	7582.698454	37.55454545	41.62	0.001
